Borough,Neighborhood,Zipcode,Date,Price,Bedrooms,Title,Location,Link
Brooklyn,Central Brooklyn,11216,2018-03-13 15:43,2450,2br,LARGE TWO BED___EXPOSED BEAMS & BRICK!___TALL CEILING__PRE-WAR !!_____, CROWN HEIGHTS @ 2/3/4/5 @ FRANKLIN AVE!_,https://newyork.craigslist.org/brk/abo/d/large-two-bedexposed-beams/6529316038.html
Brooklyn,Central Brooklyn,11216,2018-03-13 15:31,2100,1br,"Recently renovated 1 bed, 1 bath apt w/ terrace!", Bedstuy,https://newyork.craigslist.org/brk/abo/d/recently-renovated-1-bed-1/6495820814.html
Brooklyn,Central Brooklyn,11216,2018-03-13 15:30,2645,2br,"Bedstuy amazing brand new 2Br spacious with a w/d hookups no fee A,C,G", BEDSTUY,https://newyork.craigslist.org/brk/abo/d/bedstuy-amazing-brand-new-2br/6529361166.html
Brooklyn,Central Brooklyn,11216,2018-03-13 15:29,2200,2br,"Renovated 2br, W/D, Prime Location", BedStuy,https://newyork.craigslist.org/brk/abo/d/renovated-2br-d-prime-location/6529431298.html
Brooklyn,Central Brooklyn,11216,2018-03-13 15:26,2595,2br,"Crown Heights 2Br brand new with a private deck no fee 2,3,4,5 trains", CROWN HEIGHTS,https://newyork.craigslist.org/brk/abo/d/crown-heights-2br-brand-new/6526730960.html
Brooklyn,Central Brooklyn,11216,2018-03-13 15:26,2095,1br,"Bedstuy brand new 1Br duplex w/d hookups 1st and security no fee A,C", BEDSTUY,https://newyork.craigslist.org/brk/abo/d/bedstuy-brand-new-1br-duplex/6526692661.html
Brooklyn,Central Brooklyn,11216,2018-03-13 15:26,2395,2br,"Bedstuy the best deal in town 2Br heat/hot water included no fee A,C", BEDSTUY,https://newyork.craigslist.org/brk/abo/d/bedstuy-the-best-deal-in-town/6521066639.html
Brooklyn,Central Brooklyn,11216,2018-03-13 15:17,3150,3br,"Crown Heights 3 Bedroom, No Fee, March 1st-ready", Brooklyn,https://newyork.craigslist.org/brk/abo/d/crown-heights-3-bedroom-no/6520034426.html
Brooklyn,Central Brooklyn,11216,2018-03-13 15:14,800,4br,?Queen Sunny Room ? Laundry in UNIT ?Near G ?, BedStuy@Bedford-Nostrand G,https://newyork.craigslist.org/brk/abo/d/queen-sunny-room-laundry-in/6503930963.html
Brooklyn,Central Brooklyn,11216,2018-03-13 15:12,1795,,Crown Heights spectacular studio apt heat/hot water inc no fee (A)(C), CROWN HEIGHTS,https://newyork.craigslist.org/brk/abo/d/crown-heights-spectacular/6529298462.html
Brooklyn,Central Brooklyn,11216,2018-03-13 15:07,3295,,* BEDSTUY * GIGANTIC UNIQUE LOFT APT > PRIME BEDSTUY !!, * BEDSTUY / NO FEE *,https://newyork.craigslist.org/brk/abo/d/bedstuy-gigantic-unique-loft/6511976033.html
Brooklyn,Central Brooklyn,11216,2018-03-13 15:07,3295,,* BEDSTUY * HUGE LOFT APT AMAZING VINTAGE DESIGN / GREAT LOCATION !, * BEDSTUY / NO FEE *,https://newyork.craigslist.org/brk/abo/d/bedstuy-huge-loft-apt-amazing/6506651438.html
Brooklyn,Central Brooklyn,11216,2018-03-13 15:06,3000,3br,3BR/1BA With a Month Free, 692 St Marks Ave,https://newyork.craigslist.org/brk/abo/d/3br-1ba-with-month-free/6529415114.html
Brooklyn,Central Brooklyn,11216,2018-03-13 15:05,3395,,* Bedstuy * Huge Loft Apt One Of A Kind - Great Location !!, * BEDSTUY / NO FEE *,https://newyork.craigslist.org/brk/abo/d/bedstuy-huge-loft-apt-one-of/6504169284.html
Brooklyn,Central Brooklyn,11216,2018-03-13 15:04,1745,,* Crown Heights * Lovely Studio Apt All Utilities Included / Best Deal, * CROWN HEIGHTS / NO FEE *,https://newyork.craigslist.org/brk/abo/d/crown-heights-lovely-studio/6505164473.html
Brooklyn,Central Brooklyn,11216,2018-03-13 15:04,3295,,* BEDSTUY * AMAZING > UNIQUE HUGE LOFT APT - GREAT LOCATION !!, * BEDSTUY / NO FEE *,https://newyork.craigslist.org/brk/abo/d/bedstuy-amazing-unique-huge/6504999396.html
Brooklyn,Central Brooklyn,11216,2018-03-13 14:58,2575,2br,"+++2 Bed / 1 Bath in Bed-Stuy, Brooklyn. All Pets Allowed.++++", Bed-Stuy,https://newyork.craigslist.org/brk/abo/d/2-bed-1-bath-in-bed-stuy/6529281028.html
Brooklyn,Central Brooklyn,11216,2018-03-13 14:51,2595,2br,"Crown Heights amazing 2Br apt high end with a private deck no fee A,C", CROWN HEIGHTS,https://newyork.craigslist.org/brk/abo/d/crown-heights-amazing-2br-apt/6529221906.html
Brooklyn,Central Brooklyn,11216,2018-03-13 14:51,2400,2br,HUGE BEAUTIFUL 2 BED - DISHWASHER - LIGHT - PRIME LOCATION - NO FEE, Bed-Stuy,https://newyork.craigslist.org/brk/abo/d/huge-beautiful-2-bed/6511124968.html
Brooklyn,Central Brooklyn,11216,2018-03-13 14:50,3299,1br,Looking for something Unique?  Check out this Gem., Bed Stuy,https://newyork.craigslist.org/brk/abo/d/looking-for-something-unique/6495405225.html
Brooklyn,Central Brooklyn,11216,2018-03-13 14:45,2850,2br,? 4/1 move in - beautiful apartment with office - close to Prosp Park, Rogers Avenue,https://newyork.craigslist.org/brk/abo/d/4-1-move-in-beautiful/6526672676.html
Brooklyn,Central Brooklyn,11216,2018-03-13 14:45,2995,3br,MASSIVE DEAL***LAUNDRY IN BUILDING***H/H WATER INCLUDED, CLINTON HILL,https://newyork.craigslist.org/brk/abo/d/massive-deallaundry-in/6521452990.html
Brooklyn,Central Brooklyn,11216,2018-03-13 14:31,2095,,"Near Ac ?? Studio Dplx in bedstuy /1.5 Ba ,high end New  No fee ??", Bedstuy,https://newyork.craigslist.org/brk/abo/d/near-ac-studio-dplx-in/6513323073.html
Brooklyn,Central Brooklyn,11216,2018-03-13 14:31,2645,2br,"New in Bedstuy ,2Br large with w.d inc ,shared roof & storage", Bedstuy,https://newyork.craigslist.org/brk/abo/d/new-in-bedstuy-2br-large-with/6520798142.html
Brooklyn,Central Brooklyn,11216,2018-03-13 14:29,2495,1br,Bedstuy one of a kind 2Br duplex brand new no brokers fee (A)(C)(G), BEDSTUY,https://newyork.craigslist.org/brk/abo/d/bedstuy-one-of-kind-2br/6529206800.html
Brooklyn,Central Brooklyn,11216,2018-03-13 14:27,2395,2br,"Beautiful & Large 2Br high end ,h.hw inc ,steps from a c g trains", Bedstuy,https://newyork.craigslist.org/brk/abo/d/beautiful-large-2br-high-end/6513273192.html
Brooklyn,Central Brooklyn,11216,2018-03-13 14:14,2499,1br,New Spacious Duplex with 1.5 Bathrooms Washer Dryer and Privet storage, G/A/C Train NO FEE,https://newyork.craigslist.org/brk/abo/d/new-spacious-duplex-with-15/6529191196.html
Brooklyn,Central Brooklyn,11216,2018-03-13 14:13,2395,2br,Bedstuy hurry up 2Br renovated under market value heat/hot water inc, BEDSTUY,https://newyork.craigslist.org/brk/abo/d/bedstuy-hurry-up-2br/6529198517.html
Brooklyn,Central Brooklyn,11216,2018-03-13 14:09,1995,,"GREAT STUDIO DUPLEX - LAUNDRY ROOM - BY A\,C TRAINS"," Bedstuy - A,C trains",https://newyork.craigslist.org/brk/abo/d/great-studio-duplex-laundry/6529194088.html
Brooklyn,Central Brooklyn,11216,2018-03-13 14:08,2399,1br,Clinton Hill 1 bedroom with 2 bathrooms with big living room/laundry, Clinton Hill,https://newyork.craigslist.org/brk/abo/d/clinton-hill-1-bedroom-with-2/6529187718.html
Brooklyn,Central Brooklyn,11216,2018-03-13 14:05,3300,1br,~~~1 of a kind~~~~ H-U-G-E 1br-in a Brownstone-Original details -1200, Bedstuy,https://newyork.craigslist.org/brk/abo/d/1-of-kind-u-e-1br-in/6517378288.html
Brooklyn,Central Brooklyn,11216,2018-03-13 14:02,2750,1br,----This newly-renovated railroad apartment has 2 large rOoMs.------, Prospect Heights,https://newyork.craigslist.org/brk/abo/d/this-newly-renovated-railroad/6529190793.html
Brooklyn,Central Brooklyn,11216,2018-03-13 14:01,2299,1br,GEM GEM GEM ~  Beautiful Spacious Brownstone Apt  1br plus an Office!!, Crown Heights,https://newyork.craigslist.org/brk/abo/d/gem-gem-gem-beautiful/6495691812.html
Brooklyn,Central Brooklyn,11216,2018-03-13 14:01,1315,2br,???Act Now! This magnificent ? apt won't last?,,https://newyork.craigslist.org/brk/abo/d/act-now-this-magnificent-apt/6529201976.html
Brooklyn,Central Brooklyn,11216,2018-03-13 13:59,1740,1br,Great 1br apt - H\H water inc - Laundry room - by G train - No fee, Bedstuy - G train,https://newyork.craigslist.org/brk/abo/d/great-1br-apt-hh-water-inc/6529202163.html
Brooklyn,Central Brooklyn,11216,2018-03-13 13:54,2475,2br,No fee!- Gut Renovated!- Near the Park & Sway!- By Franklin Ave, Crown Height/Prospect Heights,https://newyork.craigslist.org/brk/abo/d/no-fee-gut-renovated-near-the/6529144956.html
Brooklyn,Central Brooklyn,11216,2018-03-13 13:53,2300,1br,Nostrand AC Bright Renovated 1 bed in Gorgeous Brownstone in Bed-stuy!, Bed-Stuy,https://newyork.craigslist.org/brk/abo/d/nostrand-ac-bright-renovated/6529210638.html
Brooklyn,Central Brooklyn,11216,2018-03-13 13:52,2425,1br,"bRaNd new corner unit with oversized windows, beautiful exposed brick.", Bed-Stuy,https://newyork.craigslist.org/brk/abo/d/brand-new-corner-unit-with/6529174136.html
Brooklyn,Central Brooklyn,11216,2018-03-13 13:42,2100,1br,Spacious 1BD w/king size bdroom+sunny living room. Roofdeck, Bed-Stuy @Nostrand AC,https://newyork.craigslist.org/brk/abo/d/spacious-1bd-king-size/6529177524.html
Brooklyn,Central Brooklyn,11216,2018-03-13 13:39,2500,2br,"Sunny back facing 2 BD w.heat incl, no fee avail. @Franklin 2345"," Crown Heights, Prospect Park",https://newyork.craigslist.org/brk/abo/d/sunny-back-facing-2-bd-wheat/6529190872.html
Brooklyn,Central Brooklyn,11216,2018-03-13 13:37,1799,,Beautifully Restored Studio + ALL UTILITIES INCLUDED, Crown Heights,https://newyork.craigslist.org/brk/abo/d/beautifully-restored-studio/6529138824.html
Brooklyn,Central Brooklyn,11216,2018-03-13 13:37,1799,,No fee studio! Modern & renovated! Great location!, Bedstuy,https://newyork.craigslist.org/brk/nfb/d/no-fee-studio-modern/6529287881.html
Brooklyn,Central Brooklyn,11216,2018-03-13 13:36,2499,2br,*CLINTON HILL* BEDSTUY BORDER@NEW 2 BR DUPLEX~~W&DRYER~GREAT LOCATION, CLINTON HILL / BEDSTUY,https://newyork.craigslist.org/brk/abo/d/clinton-hill-bedstuy/6524354122.html
Brooklyn,Central Brooklyn,11216,2018-03-13 13:36,2599,2br,*CROWN HEIGHTS* STATE OF ART 2 BR WITH TERRACE@NO BROKER FEE, CROWN HEIGHTS,https://newyork.craigslist.org/brk/abo/d/crown-heights-state-of-art-2/6524373032.html
Brooklyn,Central Brooklyn,11216,2018-03-13 13:36,2399,2br,BEAUTIFUL 2 BED ON GREAT SPOT@HEAT&HOT WATER INCLUDE@MUST SEE!, BEDSTUY / CLINTON HILL,https://newyork.craigslist.org/brk/abo/d/beautiful-2-bed-on-great/6524408716.html
Brooklyn,Central Brooklyn,11216,2018-03-13 13:33,2893,1br,GORGEOUS NEW BLDG! ALL AMENITIES! UNIQUE INDUSTRIAL DESIGN!, crown heights,https://newyork.craigslist.org/brk/abo/d/gorgeous-new-bldg-all/6528955843.html
Brooklyn,Central Brooklyn,11216,2018-03-13 13:26,2100,2br,"Bedstuy 2 bedroom, 2BR -- Queen sized bedrooms -- Kitchen island"," bedstuy, bedford stuyvesant",https://newyork.craigslist.org/brk/abo/d/bedstuy-2-bedroom-2br-queen/6520825683.html
Brooklyn,Central Brooklyn,11216,2018-03-13 13:26,2900,3br,LARGE APARTMENT!_HUGE LAYOUT!_ORIGINAL DETAIL!__BACKYARD!__LIVING ROOM, CROWN HEIGHTS @ 2/3/4/5 and A C FRANKLIN,https://newyork.craigslist.org/brk/abo/d/large-apartmenthuge/6502209617.html
Brooklyn,Central Brooklyn,11216,2018-03-13 13:24,2500,2br,"Gorgeous 2BD w/exposed brick, updated kitchen. No Fee Heat incl", Crown Heights @Franklin,https://newyork.craigslist.org/brk/abo/d/gorgeous-2bd-exposed-brick/6529129846.html
Brooklyn,Central Brooklyn,11216,2018-03-13 13:24,4500,4br,"amazing 4 bedrooms,2 bathrooms duplex apartment", bedstuy,https://newyork.craigslist.org/brk/abo/d/amazing-4-bedrooms2-bathrooms/6502422197.html
Brooklyn,Central Brooklyn,11216,2018-03-13 13:20,1799,,*Crown Heights*UNIQUE DESIGN*STUDIO*HEAT&HW INCLUDED*NOFEE*WALKTOTRAIN, CLINTON HILL,https://newyork.craigslist.org/brk/abo/d/crown-heightsunique/6529112171.html
Brooklyn,Central Brooklyn,11216,2018-03-13 13:17,3745,3br,*3br 2 Bath*prime Crown Hieghts* Near 2/3/4/5 Trains Franklin Station*, Crown Heights,https://newyork.craigslist.org/brk/abo/d/3br-2-bathprime-crown-hieghts/6529115512.html
Brooklyn,Central Brooklyn,11216,2018-03-13 13:09,1999,1br,"Newly Renovated apartment in Crown heights (Gym, Laundry++)*", Bedford Stuyvesant,https://newyork.craigslist.org/brk/abo/d/newly-renovated-apartment-in/6529136766.html
Brooklyn,Central Brooklyn,11216,2018-03-13 12:59,2650,2br,Outstanding Deal in CLINTON HILL~ New 2Br w\d in unit! quiet block, CLINTON HILL,https://newyork.craigslist.org/brk/abo/d/outstanding-deal-in-clinton/6529080829.html
Brooklyn,Central Brooklyn,11216,2018-03-13 12:57,1970,,Crown Heights . Studio  with Deck in prime location near a c trains, Crown Heights,https://newyork.craigslist.org/brk/abo/d/crown-heights-studio-with/6529103327.html
Brooklyn,Central Brooklyn,11216,2018-03-13 12:56,2645,2br,"New to Market ,2br high end with w.d inc ,large brs ,dish ,near a c g", Bedstuy,https://newyork.craigslist.org/brk/abo/d/new-to-market-2br-high-end/6529082722.html
Brooklyn,Central Brooklyn,11216,2018-03-13 12:52,2299,2br,Love coming home to this Brownstone: Floor Through Apt!!, Crown Heights,https://newyork.craigslist.org/brk/abo/d/love-coming-home-to-this/6520682793.html
Brooklyn,Central Brooklyn,11216,2018-03-13 12:45,2850,3br,"?? beautiful 3 bed for price of 2 in Crown Heights, near Prosp Park!", Crown Heights,https://newyork.craigslist.org/brk/abo/d/beautiful-3-bed-for-price-of/6523023463.html
Brooklyn,Central Brooklyn,11216,2018-03-13 12:43,2399,2br,NO FEE ___ AWESOME 2BR FOR RENT ____ BROWNSTONE _____ MUST SEE, BEDSTUY / G @ BEDFORD-NOSTRAND,https://newyork.craigslist.org/brk/abo/d/no-fee-awesome-2br-for-rent/6505476188.html
Brooklyn,Central Brooklyn,11216,2018-03-13 12:42,2850,3br,? NO FEE! 3 bed w/ laundry and central air  ?April 1 move!, Franklin Avenue - Crown Heights,https://newyork.craigslist.org/brk/abo/d/no-fee-3-bed-laundry-and/6514904762.html
Brooklyn,Central Brooklyn,11216,2018-03-13 12:40,2475,3br,"Amazing Spacious, Sunny, & New 2 Bedroom Apartment in Bed Stuy!",,https://newyork.craigslist.org/brk/abo/d/amazing-spacious-sunny-new-2/6529060645.html
Brooklyn,Central Brooklyn,11216,2018-03-13 12:29,2100,2br,"//~ 2 Bed / 1 Bath in Bed-Stuy, Brooklyn. All Pets Allowed.", Bed-Stuy,https://newyork.craigslist.org/brk/abo/d/2-bed-1-bath-in-bed-stuy/6529021431.html
Brooklyn,Central Brooklyn,11216,2018-03-13 12:24,2100,1br,Large 1BD avail w/spacious living room + bedroom. No Fee, Bed-Stuy @Nostrand AC,https://newyork.craigslist.org/brk/abo/d/large-1bd-avail-spacious/6526563690.html
Brooklyn,Central Brooklyn,11216,2018-03-13 12:20,2265,1br,"//~ 1 Bed / 1 Bath in Bed-Stuy, Brooklyn. Pets Upon Approval.", Bed-Stuy,https://newyork.craigslist.org/brk/abo/d/1-bed-1-bath-in-bed-stuy/6529034338.html
Brooklyn,Central Brooklyn,11216,2018-03-13 12:18,2299,1br,Gorgeous Brownstone Gem available w/ plenty of space!!, Crown Heights,https://newyork.craigslist.org/brk/abo/d/gorgeous-brownstone-gem/6495213512.html
Brooklyn,Central Brooklyn,11216,2018-03-13 12:18,800,4br,?? This building is super dope! ?? It was newly renovate, BedStuy@Bedford-Nostrand G,https://newyork.craigslist.org/brk/abo/d/this-building-is-super-dope/6510972409.html
Brooklyn,Central Brooklyn,11216,2018-03-13 12:17,2999,4br,"?? Amazing Recently renovated 4BR 2 bath, ?? Home! Must", Bedstuy @ Nostrand A & C,https://newyork.craigslist.org/brk/abo/d/amazing-recently-renovated/6511028999.html
Brooklyn,Central Brooklyn,11216,2018-03-13 12:17,1799,,?? Renovated Studio! Prime location!?? Must see, Bedstuy @ G subway,https://newyork.craigslist.org/brk/abo/d/renovated-studio-prime/6511015215.html
Brooklyn,Central Brooklyn,11216,2018-03-13 12:15,1795,,Crown Heights wow hurry up for the best studio in town no brokers fee, CROWN HEIGHTS,https://newyork.craigslist.org/brk/abo/d/crown-heights-wow-hurry-up/6519292335.html
Brooklyn,Central Brooklyn,11216,2018-03-13 12:15,2395,2br,Bedstuy amazing renovated 2Br heat/hot water included no fee call now, BEDSTUY,https://newyork.craigslist.org/brk/abo/d/bedstuy-amazing-renovated-2br/6519374955.html
Brooklyn,Central Brooklyn,11216,2018-03-13 12:15,1735,,Bedstuy amazing renovated studio apt great for couples no brokers fee, BEDSTUY,https://newyork.craigslist.org/brk/abo/d/bedstuy-amazing-renovated/6519778555.html
Brooklyn,Central Brooklyn,11216,2018-03-13 12:15,2395,2br,Bedstuy amazing 2Br renovated heat / hot water included no fee (A)(C), BEDSTUY,https://newyork.craigslist.org/brk/abo/d/bedstuy-amazing-2br-renovated/6519893602.html
Brooklyn,Central Brooklyn,11216,2018-03-13 12:15,1795,,"Crown Heights studio in an amazing brownstone land mark no fee A,C", CROWN HEIGHTS,https://newyork.craigslist.org/brk/abo/d/crown-heights-studio-in-an/6519928023.html
Brooklyn,Central Brooklyn,11216,2018-03-13 12:14,2095,1br,Bedstuy brand new 1Br duplex only 1st and security no fee call now, BEDSTUY,https://newyork.craigslist.org/brk/abo/d/bedstuy-brand-new-1br-duplex/6523187166.html
Brooklyn,Central Brooklyn,11216,2018-03-13 12:14,2395,2br,Bedstuy spectacular 2Br renovated heat/hot water inc great for shares, BEDSTUY,https://newyork.craigslist.org/brk/abo/d/bedstuy-spectacular-2br/6523232166.html
Brooklyn,Central Brooklyn,11216,2018-03-13 12:14,2650,2br,No Fee - Laundry Hookup - Sunny - New Building - Outdoor space, 296 Quincy,https://newyork.craigslist.org/brk/abo/d/no-fee-laundry-hookup-sunny/6518868652.html
Brooklyn,Central Brooklyn,11216,2018-03-13 12:13,2200,1br,No Fee - Studio Duplex - Laundry - Bike Room - Renovated - LARGE, 907 Sterling Place,https://newyork.craigslist.org/brk/abo/d/no-fee-studio-duplex-laundry/6496308213.html
Brooklyn,Central Brooklyn,11216,2018-03-13 12:13,2750,3br,No FEE- CROWN HEIGHTS - ELEVATOR 3 EQUAL BEDROOMS- PETS, 1282 Dean Street,https://newyork.craigslist.org/brk/abo/d/no-fee-crown-heights-elevator/6515913280.html
Brooklyn,Central Brooklyn,11216,2018-03-13 12:13,2498,1br,No Fee - 1 Bed - LUXURY - Gym- LOUNGE -Roof - Balcony- Dishwasher-bike, 33 Brooklyn,https://newyork.craigslist.org/brk/abo/d/no-fee-1-bed-luxury-gym/6520701977.html
Brooklyn,Central Brooklyn,11216,2018-03-13 12:13,2650,2br,No fee - 2 Bed - Sunny - Washer dryer hookup - Modern - New Building, 296 Quincy,https://newyork.craigslist.org/brk/abo/d/no-fee-2-bed-sunny-washer/6520740656.html
Brooklyn,Central Brooklyn,11216,2018-03-13 12:09,3200,3br,3 Bedroom steps away from hip Franklin Avenue - Crown Heights Brooklyn, Sterling & Franklin,https://newyork.craigslist.org/brk/fee/d/3-bedroom-steps-away-from-hip/6529153373.html
Brooklyn,Central Brooklyn,11216,2018-03-13 12:09,1999,1br,Brand New Studio Duplex Beautiful Kitchen Spacious Bathroom, C at Kingston-Throop 0.11 miles,https://newyork.craigslist.org/brk/abo/d/brand-new-studio-duplex/6529019631.html
Brooklyn,Central Brooklyn,11216,2018-03-13 11:44,2900,2br,"----2 Bed / 2 Bath at 412 Herkimer St, Brooklyn, NY.------", Bed-Stuy,https://newyork.craigslist.org/brk/abo/d/2-bed-2-bath-at-412-herkimer/6529024867.html
Brooklyn,Central Brooklyn,11216,2018-03-13 11:41,2549,2br,"Stainless steel / Integrated appliances, In-unit washer/dryer, Caesars", Crown Heights,https://newyork.craigslist.org/brk/abo/d/stainless-steel-integrated/6513882367.html
Brooklyn,Central Brooklyn,11216,2018-03-13 11:41,2899,3br,"Close by to the Franklin Ave A,C, S and Franklin (2,3,4,5) trains", Crown Heights,https://newyork.craigslist.org/brk/abo/d/close-by-to-the-franklin-ave/6505598670.html
Brooklyn,Central Brooklyn,11216,2018-03-13 11:41,2999,3br,Kitchen is separated from living room and has lots of storage and sta, Bed-Stuy,https://newyork.craigslist.org/brk/abo/d/kitchen-is-separated-from/6505573048.html
Brooklyn,Central Brooklyn,11216,2018-03-13 11:41,2399,2br,"Conveniently located near Brooklyn Museum, Botanical Garden, Prospect", Crown Heights,https://newyork.craigslist.org/brk/abo/d/conveniently-located-near/6504940350.html
Brooklyn,Central Brooklyn,11216,2018-03-13 11:39,4999,5br,The highlight of the apartment is the insanely huge basement! Perfect, Crown Heights,https://newyork.craigslist.org/brk/abo/d/the-highlight-of-the/6522207067.html
Brooklyn,Central Brooklyn,11216,2018-03-13 11:39,2724,2br,"Enormous rooms, stylish design, elevator building, and it's just a qu", Bed-Stuy,https://newyork.craigslist.org/brk/abo/d/enormous-rooms-stylish-design/6522031410.html
Brooklyn,Central Brooklyn,11216,2018-03-13 11:39,2099,1br,Just a half a block from Prime Franklin Ave, Crown Heights,https://newyork.craigslist.org/brk/abo/d/just-half-block-from-prime/6506912135.html
Brooklyn,Central Brooklyn,11216,2018-03-13 11:39,2099,1br,"There are lots of supermarkets, deli's, cafes, restaurants and shoppi", Crown Heights,https://newyork.craigslist.org/brk/abo/d/there-are-lots-of/6506901403.html
Brooklyn,Central Brooklyn,11216,2018-03-13 11:39,2249,1br,Awesome and spacious with great amenities! Apartment has stainless st, Bed-Stuy,https://newyork.craigslist.org/brk/abo/d/awesome-and-spacious-with/6506913728.html
Brooklyn,Central Brooklyn,11216,2018-03-13 11:39,2174,1br,"Steps away from the S/2/3/4/5 train lines, various bus lines, near Br", Crown Heights,https://newyork.craigslist.org/brk/abo/d/steps-away-from-thetrain/6506902837.html
